Id,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtUnfSF,TotalBsmtSF,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Expensive_Neighborhood,HomeQuality,YearsSinceLastRemodel,House_SF,Total_Baths
1135,8773,6,5,1997,1997,0.0,916,916,0,1600,3,1,7,1,1997.0,2,460,100,38,0,0,0,0,0,8,2007,12.037659911047468,0,0,0,1,0,0,0,1,0.0,11,10,1600,2.8
1136,6180,6,5,1926,1950,0.0,960,960,0,986,2,1,5,1,1926.0,1,180,0,128,0,0,0,0,0,5,2007,11.532737896139919,0,0,0,1,0,0,0,1,0.0,11,57,986,1.0
1137,9600,6,5,1950,1950,0.0,752,1032,0,1252,3,1,6,0,1950.0,1,288,0,0,96,0,0,0,0,4,2008,11.686887175419702,0,0,0,1,0,0,0,1,0.0,11,58,1532,1.0
1138,6342,5,8,1875,1996,0.0,780,780,0,1020,2,1,6,0,1980.0,0,0,0,0,176,0,0,0,0,5,2010,11.451060699493427,0,0,0,1,0,0,0,1,0.0,13,14,1020,1.0
1139,9819,6,5,1977,1977,0.0,0,1567,0,1567,2,1,5,2,1977.0,2,714,264,32,0,0,0,0,0,5,2009,12.185875040240456,0,0,0,1,0,0,1,0,0.0,11,32,3134,3.0
1140,8731,5,5,1920,1950,0.0,270,915,0,1167,3,1,6,1,1972.0,2,495,0,0,216,0,126,0,0,5,2007,11.87757552297847,0,0,0,1,0,0,0,1,0.0,10,57,1812,1.0
1141,7350,5,7,1951,1951,0.0,100,952,0,952,2,1,4,0,1988.0,2,840,0,0,0,0,0,0,0,6,2008,11.842236406331555,0,0,0,1,0,0,0,1,0.0,12,57,1804,2.0
1142,10304,5,7,1976,1976,44.0,399,780,0,1868,4,1,9,1,1976.0,2,484,448,96,0,0,0,0,0,10,2009,12.193498926601634,0,0,0,1,0,0,1,0,0.0,12,33,2249,3.8
1143,9965,8,5,2006,2007,340.0,316,1466,0,2828,4,1,11,1,2006.0,3,1052,125,144,0,0,0,0,0,4,2007,12.959540872420414,0,0,1,0,0,0,1,0,0.0,13,0,3978,4.0
1144,9000,5,3,1959,1959,0.0,718,1006,0,1006,3,1,5,0,1980.0,0,0,0,24,0,0,0,0,0,7,2008,11.289794413577894,0,0,0,1,0,0,0,1,0.0,8,49,1294,1.0
1145,12180,4,4,1941,1950,0.0,324,672,0,924,2,1,5,0,1941.0,1,280,0,0,0,0,0,0,0,7,2010,11.289794413577894,0,0,0,1,0,1,0,0,0.0,8,60,1272,2.0
1146,6240,5,6,1928,1950,0.0,1042,1042,0,1576,3,1,8,1,1928.0,1,225,0,0,0,0,0,0,0,8,2006,11.91170829631447,0,0,0,1,0,0,0,1,0.0,11,56,1576,1.0
1147,11200,6,5,1985,1985,85.0,40,1298,0,1298,3,1,5,1,1985.0,2,403,165,26,0,0,0,0,0,5,2006,12.100717685412471,0,0,1,0,0,0,1,0,0.0,11,21,2556,3.0
1148,12000,7,7,1941,1950,0.0,429,704,0,1564,3,1,7,1,1941.0,1,234,0,0,0,0,0,0,0,7,2009,12.069685751267224,0,0,0,1,0,1,0,0,1.0,14,59,1839,1.8
1149,5700,7,7,1926,1950,0.0,572,572,0,1111,2,1,5,1,1982.0,1,288,0,0,176,0,0,0,0,8,2008,11.669082701743504,0,0,0,1,0,0,0,1,0.0,14,58,1111,1.0
1150,9000,7,9,1920,1988,0.0,26,650,0,1482,3,1,7,0,1930.0,2,324,0,0,0,0,0,0,0,7,2009,11.870606902224587,0,0,0,1,0,0,0,1,0.0,16,21,2106,1.8
1151,8280,6,5,1950,1950,0.0,932,932,0,932,2,1,4,1,1950.0,1,306,0,0,214,0,0,0,0,11,2007,11.728044909070785,0,0,0,1,0,0,1,0,0.0,11,57,932,1.0
1152,17755,5,4,1959,1959,132.0,1290,1466,0,1466,3,1,6,2,1959.0,2,528,0,140,0,0,100,0,0,11,2006,11.917730355182513,0,0,0,1,0,1,0,0,0.0,9,47,1642,1.8
1153,14115,6,7,1956,2004,0.0,230,1073,0,1811,2,1,6,1,1956.0,2,470,0,0,280,0,0,0,0,7,2006,12.345838935721968,0,0,0,1,1,0,0,0,1.0,13,2,2654,1.0
1154,5890,6,8,1930,2007,0.0,278,816,0,816,2,1,5,0,2002.0,1,432,0,0,96,0,0,0,0,6,2008,11.699413330633599,0,0,1,0,0,0,0,1,0.0,14,1,1354,1.0
1155,13700,7,6,1965,1988,288.0,410,864,0,1820,4,1,8,2,1965.0,2,492,60,84,0,0,273,0,0,5,2008,12.215037342290755,0,0,0,1,0,0,1,0,0.0,13,20,2274,2.6
1156,10768,5,8,1976,2004,0.0,280,1437,0,1437,3,1,6,1,1976.0,2,528,0,21,0,0,180,0,0,7,2007,12.292254928916668,0,0,1,0,0,0,1,0,0.0,13,3,2594,3.0
1157,9350,5,8,1965,1999,0.0,586,1219,0,1265,3,1,6,1,1965.0,2,502,0,92,0,96,0,0,0,10,2008,12.100161978566867,0,0,0,1,0,0,1,0,0.0,13,9,1898,2.8
1158,5001,7,5,2007,2008,166.0,410,1314,0,1314,2,1,6,1,2008.0,2,626,172,62,0,0,0,0,0,7,2009,12.345838935721968,0,0,1,0,0,0,1,0,1.0,12,1,2218,3.0
1159,11932,8,5,2007,2008,186.0,1580,1580,0,1580,3,1,7,0,2008.0,3,830,0,24,0,0,0,0,0,6,2008,12.367889578686164,0,0,1,0,0,0,1,0,1.0,13,0,1580,2.0
1160,9120,6,6,1974,1974,270.0,459,901,0,1876,4,1,8,1,1974.0,2,540,0,69,0,0,0,0,0,7,2008,12.128116509451258,0,0,1,0,0,0,1,0,0.0,12,34,2318,2.8
1161,2280,6,5,1978,1978,0.0,544,855,0,1456,3,1,7,1,1978.0,2,440,26,0,0,0,0,0,0,7,2010,11.891368749982085,0,0,0,1,0,0,0,1,0.0,11,32,1767,2.8
1162,14778,6,7,1954,2006,72.0,568,1296,0,1640,3,1,7,1,1993.0,2,924,108,0,0,216,0,0,0,11,2008,12.319405795112926,0,0,1,0,0,0,1,0,1.0,13,2,2368,2.0
1163,8724,5,5,1968,1968,0.0,402,894,0,894,3,1,5,1,1968.0,2,450,0,0,0,0,0,0,0,5,2007,11.767575435251748,0,0,0,1,0,0,0,1,0.0,10,39,1386,1.0
1164,12900,4,4,1969,1969,0.0,0,1198,0,1258,0,2,6,0,1969.0,2,400,120,0,0,0,0,0,0,1,2008,11.59873612138334,0,0,0,1,0,0,0,1,0.0,8,39,2456,3.6
1165,16157,5,7,1978,1978,0.0,289,1360,0,1432,2,1,5,1,1978.0,2,588,168,180,0,0,0,0,0,6,2007,12.175618592671356,0,0,0,1,0,0,1,0,0.0,12,29,2503,2.8
1166,9541,7,5,2009,2009,268.0,1502,1502,0,1502,3,1,7,0,2009.0,2,644,0,114,0,0,0,0,0,9,2009,12.359527368950229,0,0,1,0,0,0,1,0,1.0,12,0,1502,2.0
1167,10475,8,5,2008,2008,72.0,1694,1694,0,1694,3,1,7,0,2008.0,3,776,160,33,0,0,0,0,0,2,2010,12.41044511731981,0,0,1,0,0,0,1,0,0.0,13,2,1694,2.0
1168,10852,6,5,2000,2000,0.0,173,959,0,1671,3,1,7,1,2000.0,2,472,0,38,0,0,0,0,0,2,2006,12.06105265381003,0,0,0,1,0,0,0,1,0.0,11,6,2457,3.8
1169,13728,6,7,1935,1986,0.0,501,1127,0,2108,4,1,7,2,1935.0,2,540,0,0,0,0,90,0,0,7,2008,12.367345048436391,0,0,0,1,0,0,1,0,0.0,13,22,2734,2.0
1170,35760,10,5,1995,1996,1378.0,543,1930,0,3627,4,1,10,1,1995.0,3,807,361,76,0,0,0,0,0,7,2006,13.345508528717259,0,0,1,0,0,0,1,0,1.0,15,10,5014,4.8
1171,9880,6,6,1977,1977,0.0,574,1096,0,1118,3,1,6,1,1977.0,1,358,203,0,0,0,0,576,0,7,2008,12.049424683420915,0,0,0,1,0,0,0,1,0.0,12,31,1640,2.0
1172,9120,6,6,1958,1958,0.0,599,1261,0,1261,3,1,6,1,1958.0,2,433,0,0,0,0,288,0,1400,11,2008,12.001511614739405,0,0,0,1,0,0,0,1,0.0,12,50,1923,2.0
1173,4017,7,5,2006,2007,0.0,625,625,0,1250,2,1,5,0,2006.0,2,625,0,54,0,0,0,0,0,3,2008,12.05467400868968,0,0,1,0,0,0,1,0,1.0,12,1,1250,2.8
1174,18030,5,6,1946,1994,0.0,977,1598,479,3086,3,1,12,1,1980.0,0,0,122,0,0,0,0,0,0,3,2007,12.208574513247495,0,0,0,1,1,0,0,0,0.0,11,13,3228,3.0
1175,16560,6,8,1932,1950,0.0,449,952,0,2345,4,1,9,1,1932.0,2,360,0,0,0,0,0,0,0,7,2006,12.384223015005313,0,0,0,1,0,0,0,1,1.0,14,56,2848,2.8
1176,10678,8,5,1992,2000,337.0,983,1683,0,2872,4,1,9,1,1992.0,2,541,0,33,0,0,0,0,0,4,2007,12.560247968016562,0,0,1,0,0,0,1,0,1.0,13,7,3572,2.8
1177,6951,5,5,1984,1985,0.0,218,876,0,923,3,1,5,0,1984.0,1,264,362,0,0,0,0,0,0,10,2008,11.691080018519527,0,0,0,1,0,0,0,1,0.0,10,23,1581,2.0
1178,3950,6,8,1926,2004,0.0,350,818,0,1224,3,1,5,0,1926.0,1,210,0,0,116,0,0,0,0,12,2009,11.652696102959753,0,0,0,1,0,0,0,1,0.0,14,5,1692,1.0
1179,7681,5,6,1921,1950,0.0,731,731,0,1343,3,1,7,1,1921.0,1,186,192,0,102,0,0,0,0,7,2009,11.950541482162043,0,0,0,1,0,0,0,1,1.0,11,59,1343,1.8
1180,8335,5,5,1954,1954,0.0,0,0,0,1124,3,1,5,1,1980.0,0,0,0,36,190,0,0,0,0,4,2006,11.440365524765756,0,0,0,1,0,0,0,1,0.0,10,52,1124,1.0
1181,11170,7,5,1990,1991,0.0,0,1216,0,2514,4,1,8,0,1990.0,2,693,0,0,0,0,0,0,0,4,2006,12.429220196836383,0,0,0,1,0,0,0,1,0.0,12,15,3730,2.8
1182,5587,8,5,2008,2008,186.0,120,1600,0,1652,2,1,5,1,2008.0,2,482,162,53,0,153,0,0,0,11,2008,12.880294363972055,1,0,0,0,0,0,1,0,1.0,13,0,3132,3.8
1183,15623,10,5,1996,1996,0.0,300,2396,0,4476,4,1,10,2,1996.0,3,813,171,78,0,0,0,555,0,7,2007,13.521140839642674,0,0,1,0,1,0,0,0,1.0,15,11,6572,4.8
1184,10800,5,6,1920,1950,0.0,299,1120,0,1130,2,1,5,1,1970.0,2,720,229,0,0,0,0,0,0,6,2006,11.695255355062795,0,0,0,1,0,0,0,1,0.0,11,56,1951,2.0
1185,35133,5,4,1963,1963,226.0,413,1572,0,1572,3,1,5,2,1963.0,3,995,0,263,0,0,263,0,0,5,2007,12.137263685701864,0,0,0,1,0,0,0,1,0.0,9,44,2731,2.8
1186,9738,5,7,1924,1950,0.0,392,784,0,1221,4,1,7,0,1965.0,1,392,0,0,236,0,0,0,0,3,2006,11.560772327227417,0,0,0,1,0,0,0,1,0.0,12,56,1613,2.0
1187,10615,3,5,1900,1970,0.0,538,978,0,1699,3,2,7,0,1920.0,2,420,0,74,0,0,0,0,0,8,2009,11.461642696843066,0,0,0,1,0,0,0,1,0.0,8,39,2139,3.0
1188,12461,8,5,1994,1995,0.0,168,1624,0,1624,2,1,5,1,1994.0,3,757,0,114,192,0,0,0,0,7,2006,12.476103599529843,0,0,1,0,0,0,1,0,1.0,13,11,3080,3.0
1189,8935,7,5,2002,2002,95.0,831,831,0,1660,3,1,7,0,2002.0,2,493,144,68,0,0,0,0,0,7,2009,12.180759965737863,0,0,1,0,0,0,1,0,0.0,12,7,1660,2.8
1190,7500,7,5,1999,1999,0.0,994,994,0,1804,3,1,7,1,1999.0,2,442,140,60,0,0,0,0,0,6,2010,12.149507585033072,0,0,0,1,0,0,1,0,0.0,12,11,1804,2.8
1191,32463,4,4,1961,1975,149.0,90,1249,0,1622,3,1,7,1,1975.0,4,1356,439,0,0,0,0,0,0,3,2007,12.031725210748633,0,0,0,1,0,0,0,1,0.0,8,32,2781,2.0
1192,2645,8,5,1999,2000,456.0,776,776,0,1441,2,1,5,0,1999.0,2,492,206,0,0,0,0,0,0,11,2007,12.066816325306588,0,0,1,0,0,0,1,0,1.0,13,7,1441,2.8
1193,9600,5,8,1925,1994,0.0,702,702,0,1472,3,1,6,0,1925.0,1,250,0,0,84,0,0,0,0,7,2007,11.736077016252437,0,0,0,1,0,0,1,0,0.0,13,13,1472,1.0
1194,4500,6,5,1999,1999,425.0,341,1224,0,1224,2,1,5,0,1999.0,2,402,0,304,0,0,0,0,0,6,2009,12.013706813470414,0,0,0,1,0,0,0,1,0.0,11,10,2107,3.0
1195,9364,6,7,1969,1969,143.0,292,663,0,1352,4,1,7,0,1969.0,1,299,379,36,0,0,0,0,0,3,2010,11.970356641102999,0,0,0,1,0,0,0,1,0.0,13,41,1723,1.8
1196,8029,6,5,2005,2005,0.0,728,728,0,1456,3,1,8,0,2005.0,2,400,100,24,0,0,0,0,0,7,2008,12.07824495582233,0,0,0,1,0,0,1,0,0.0,11,3,1456,2.8
1197,14054,7,5,2006,2006,0.0,879,879,0,1863,4,1,9,1,2006.0,3,660,100,17,0,0,0,0,0,11,2006,12.29779001527865,0,0,1,0,0,0,1,0,0.0,12,0,1863,2.8
1198,8850,7,6,1916,1950,0.0,815,815,0,1690,3,1,7,1,1916.0,1,225,0,0,330,0,0,0,0,7,2006,11.87757552297847,0,0,0,1,0,0,0,1,0.0,13,56,1690,1.0
1199,9100,7,5,2001,2001,0.0,1212,1212,0,1212,3,1,6,0,2001.0,2,573,356,0,0,0,0,0,0,6,2009,12.08954444723597,0,0,1,0,0,0,1,0,0.0,12,8,1212,2.0
1200,11235,4,5,1963,1979,51.0,504,1051,0,1382,3,1,6,1,1974.0,2,459,0,82,0,0,0,0,0,10,2006,11.904974309480181,0,0,0,1,0,0,0,1,0.0,9,27,1929,1.8
1201,9353,4,5,1970,1970,0.0,864,864,0,864,3,1,5,0,1972.0,1,280,0,0,0,0,0,0,0,7,2006,11.6617850286409,0,0,0,1,0,0,0,1,0.0,9,36,864,1.0
1202,10400,7,5,1998,1998,0.0,866,866,0,1779,3,1,6,0,1998.0,2,546,198,36,0,0,0,0,0,3,2009,12.19552218463499,0,0,0,1,0,0,1,0,0.0,12,11,1779,2.8
1203,6000,5,8,1925,1997,0.0,884,884,0,1348,3,1,5,1,1960.0,1,216,0,0,208,0,0,0,0,5,2009,11.669937760751914,0,0,0,1,0,0,0,1,0.0,13,12,1348,2.0
1204,9750,7,5,2000,2001,171.0,1630,1630,0,1630,3,1,6,1,2000.0,2,451,74,234,0,0,0,0,0,10,2009,12.269052139516223,0,0,1,0,0,0,1,0,0.0,12,8,1630,2.0
1205,10140,5,6,1975,1975,0.0,268,1056,0,1074,3,1,6,0,1975.0,2,495,0,88,0,0,0,0,0,7,2006,11.941462360646149,0,0,0,1,0,0,0,1,0.0,11,31,1862,2.8
1206,14684,7,7,1990,1991,234.0,1496,2158,0,2196,3,1,7,1,1990.0,3,701,84,70,0,0,0,0,0,6,2009,12.513193308436527,0,0,1,0,0,0,1,0,0.0,14,18,2858,2.0
1207,8900,4,4,1966,1966,0.0,0,1056,0,1056,2,1,5,0,1966.0,1,384,0,42,0,0,0,0,0,11,2006,11.580593459194764,0,0,0,1,0,0,0,1,0.0,8,40,2112,2.0
1208,9135,6,5,2003,2003,120.0,1342,1682,0,1700,3,1,7,0,2003.0,2,544,192,23,0,0,0,0,0,5,2006,12.206077645517674,0,0,1,0,0,0,1,0,0.0,11,3,2040,3.0
1209,7763,5,7,1962,1980,0.0,319,931,0,1283,3,1,6,0,1980.0,2,506,0,0,0,0,0,0,0,10,2008,11.849404844423074,0,0,0,1,0,0,0,1,0.0,12,28,1895,2.0
1210,10182,8,5,2006,2006,420.0,440,1660,0,1660,3,1,8,1,2006.0,2,500,322,50,0,0,0,0,0,5,2006,12.577639650232573,0,0,1,0,0,0,1,0,1.0,13,0,2880,3.0
1211,11218,6,5,1992,1992,0.0,1055,1055,0,1845,3,1,8,1,1992.0,2,462,635,104,0,0,0,0,400,5,2010,12.149507585033072,0,0,1,0,0,0,1,0,0.0,11,18,1845,2.8
1212,12134,8,7,1988,2005,0.0,132,559,0,1752,4,1,8,0,1988.0,2,492,325,12,0,0,0,0,0,6,2010,12.00762780434872,0,0,1,0,0,0,0,1,0.0,15,5,2179,2.0
1213,9340,4,6,1941,1950,0.0,328,672,0,672,2,1,4,0,1941.0,1,234,0,113,0,0,0,0,0,8,2009,11.635151947212842,0,0,0,1,0,0,0,1,0.0,10,59,1016,2.0
1214,10246,4,9,1965,2001,0.0,0,648,0,960,0,1,3,0,1965.0,1,364,88,0,0,0,0,0,0,5,2006,11.884495917930655,0,0,0,1,0,0,0,1,0.0,13,5,1608,1.8
1215,10205,5,5,1962,1962,0.0,141,925,0,999,3,1,6,0,1962.0,1,300,150,72,0,0,0,0,0,5,2006,11.80932691294063,0,0,0,1,0,0,0,1,0.0,10,44,1783,2.0
1216,7094,5,5,1966,1966,0.0,340,894,0,894,3,1,5,0,1966.0,1,384,0,0,0,0,0,0,0,5,2007,11.736077016252437,0,0,0,1,0,0,0,1,0.0,10,41,1448,1.0
1217,8930,6,5,1978,1978,0.0,0,0,0,1902,4,2,8,0,1978.0,2,539,0,0,0,0,0,0,0,4,2010,11.626263078808801,0,0,0,1,0,0,0,1,0.0,11,32,1902,2.0
1218,8640,8,5,2009,2009,72.0,364,1300,0,1314,3,1,6,0,2009.0,2,552,135,112,0,0,0,0,0,9,2009,12.343470927093518,0,0,1,0,0,0,1,0,1.0,13,0,2250,3.0
1219,6240,4,5,1947,1950,0.0,0,0,0,912,2,1,3,0,1980.0,0,0,0,0,0,0,0,0,0,7,2006,11.296024885689746,0,0,0,1,0,0,0,1,0.0,9,56,912,1.0
1220,1680,6,5,1971,1971,236.0,672,672,0,1218,3,1,7,0,1980.0,0,0,201,0,0,0,0,0,0,4,2006,11.424105180165641,0,0,0,1,0,0,0,1,0.0,11,35,1218,1.8
1221,7800,5,5,1964,1964,0.0,0,912,0,912,2,1,5,0,1964.0,1,288,0,0,0,0,0,0,0,11,2006,11.652696102959753,0,0,0,1,0,0,0,1,0.0,10,42,1824,1.0
1222,8250,5,5,1968,1968,0.0,210,952,0,1211,3,1,5,1,1968.0,1,322,0,63,0,0,0,0,0,8,2008,11.80560254159177,0,0,0,1,0,0,0,1,0.0,10,40,1953,1.0
1223,10496,6,6,1949,1950,320.0,844,1040,0,1846,3,1,7,1,1949.0,1,315,0,0,0,0,0,0,0,1,2007,11.870606902224587,0,0,0,1,0,0,0,1,0.0,12,57,2042,2.0
1224,10680,5,3,1951,1951,44.0,1380,2136,0,2136,4,1,7,0,1951.0,2,528,0,30,0,0,0,0,0,10,2006,11.834291315386718,0,0,0,1,0,0,0,1,0.0,8,55,2892,2.0
1225,15384,7,5,2004,2005,0.0,64,788,0,1490,3,1,8,1,2004.0,2,388,100,75,0,0,0,0,0,2,2008,12.122696471358964,0,0,1,0,0,0,1,0,0.0,12,3,2214,3.8
1226,10482,6,8,1958,1958,63.0,81,588,0,1138,3,1,6,0,1958.0,1,264,224,0,0,0,0,0,0,6,2007,11.884495917930655,0,0,0,1,0,0,0,1,0.0,14,49,1645,1.8
1227,14598,6,5,2007,2007,74.0,894,894,0,1933,4,1,9,1,2007.0,3,668,100,18,0,0,0,0,0,1,2008,12.273735966890268,0,0,1,0,0,0,1,0,1.0,11,1,1933,2.8
1228,8872,5,8,1965,2008,300.0,317,912,0,912,2,1,5,0,1992.0,2,576,0,240,0,0,0,0,0,12,2008,11.898194668458823,0,0,0,1,0,0,1,0,0.0,13,0,1507,2.0
1229,8769,9,5,2008,2008,766.0,162,1702,0,1702,1,1,7,1,2008.0,3,1052,0,72,0,0,224,0,0,10,2008,12.813920618864572,1,0,0,0,1,0,0,0,1.0,14,0,3242,2.8
1230,7910,5,5,1960,1960,0.0,409,1075,0,1507,4,1,7,0,1960.0,1,404,0,0,0,0,0,0,0,8,2008,11.751950239425476,0,0,0,1,0,0,0,1,0.0,10,48,2173,2.0
1231,18890,5,5,1977,1977,1.0,652,1361,0,2620,4,2,12,1,1977.0,2,600,155,24,145,0,0,0,8300,8,2007,12.154784614286667,0,0,0,1,0,0,0,1,0.0,10,30,3329,3.6
1232,7728,5,6,1962,1962,120.0,303,1106,0,1190,3,1,6,0,1962.0,2,540,0,18,0,0,0,0,0,5,2006,11.794345471549745,0,0,0,1,0,0,0,1,0.0,11,44,1993,2.0
1233,9842,4,5,1962,1962,0.0,0,0,0,1224,2,2,6,0,1962.0,2,462,0,0,0,0,0,0,0,3,2007,11.530775206233024,0,0,0,1,0,0,0,1,0.0,9,45,1224,2.0
1234,12160,5,5,1959,1959,180.0,188,1188,0,1188,3,1,6,0,1959.0,2,531,0,0,0,0,0,0,0,5,2010,11.863589378812122,0,0,0,1,0,0,0,1,0.0,10,51,2188,2.0
1235,8525,5,6,1911,1950,0.0,940,940,0,1964,4,1,7,0,1980.0,0,0,0,192,0,0,0,0,0,11,2008,11.775297421715827,0,0,0,1,0,0,0,1,0.0,11,58,1964,1.8
1236,13132,5,5,1914,1950,0.0,747,747,0,1784,4,1,9,0,1914.0,1,180,203,40,0,0,0,0,0,7,2006,11.841423131921784,0,0,0,1,0,0,0,1,1.0,10,56,1784,1.8
1237,2628,7,5,2003,2003,106.0,764,764,0,1626,2,1,6,0,2003.0,2,474,0,27,0,0,0,0,0,6,2010,12.075400019877522,0,0,1,0,0,0,1,0,1.0,12,7,1626,2.8
1238,12393,7,5,2004,2005,0.0,847,847,0,1948,4,1,8,1,2004.0,2,434,100,48,0,0,0,0,0,9,2006,12.180759965737863,0,0,1,0,0,0,1,0,0.0,12,1,1948,2.8
1239,13072,6,5,2005,2005,0.0,1141,1141,0,1141,3,1,6,0,2005.0,2,484,0,0,0,0,0,0,0,3,2006,11.86710429621008,0,0,1,0,0,0,0,1,0.0,11,1,1141,1.8
1240,9037,8,5,2006,2006,32.0,1048,1476,0,1484,2,1,6,1,2006.0,2,472,120,33,0,0,0,0,0,12,2007,12.490879338036375,0,0,1,0,1,0,0,0,0.0,13,1,1912,2.0
1241,8158,7,5,2003,2003,252.0,334,884,0,1768,3,1,8,0,2003.0,2,543,0,63,0,0,0,0,0,7,2008,12.323415584358154,0,0,1,0,0,0,1,0,0.0,12,5,2318,3.8
1242,9849,7,6,2007,2007,0.0,1689,1689,0,1689,3,1,7,0,2007.0,3,954,0,56,0,0,0,0,0,6,2007,12.42250975887691,0,0,1,0,0,0,1,0,1.0,13,0,1689,2.0
1243,10625,7,6,1974,1974,81.0,0,1053,0,1173,3,1,6,2,1974.0,2,528,0,120,0,0,0,0,0,1,2010,12.04355959836804,0,0,0,1,0,0,1,0,0.0,13,36,2226,3.0
1244,13891,10,5,2006,2006,0.0,690,2076,0,2076,2,1,7,1,2006.0,3,850,216,229,0,0,0,0,0,9,2006,13.049794835104816,1,0,0,0,1,0,0,0,1.0,15,0,3462,3.8
1245,11435,8,7,1929,1950,0.0,792,792,0,1517,3,1,7,2,1931.0,2,400,0,0,0,0,0,0,0,6,2006,12.345838935721968,0,0,0,1,0,0,1,0,1.0,15,56,1517,1.0
1246,12090,6,7,1984,2003,74.0,585,585,0,1868,3,1,7,1,1984.0,2,477,268,112,0,0,147,0,0,1,2007,12.08954444723597,0,0,0,1,0,0,0,1,0.0,13,4,1868,3.8
1247,8125,7,5,2005,2006,0.0,756,756,0,1553,3,1,6,0,2005.0,2,615,0,45,0,0,0,0,0,3,2006,12.136191879981927,0,0,1,0,0,0,1,0,1.0,12,0,1553,2.8
1248,12328,6,5,1976,1976,335.0,473,1012,0,1034,3,1,6,0,1976.0,3,888,0,0,0,0,0,0,0,5,2010,12.042971193457888,0,0,0,1,0,0,0,1,0.0,11,34,1573,2.0
1249,9600,6,5,1917,1950,0.0,416,735,0,2058,3,1,8,1,1950.0,2,396,0,0,259,0,0,0,0,4,2008,11.771443882099637,0,0,0,1,0,0,0,1,0.0,11,58,2377,1.8
1250,7200,5,7,1950,1950,0.0,246,876,0,988,3,1,6,0,1950.0,1,276,0,80,0,0,0,0,0,5,2007,11.686887175419702,0,0,0,1,0,0,0,1,0.0,12,57,1618,1.0
1251,11160,7,5,1968,1968,0.0,1045,2110,0,2110,3,1,8,2,1968.0,2,522,0,0,0,0,0,0,0,4,2010,12.404927602627597,0,0,1,0,1,0,0,0,0.0,12,42,3175,3.8
1252,3136,7,5,2003,2003,163.0,1405,1405,0,1405,2,1,6,1,2003.0,2,478,148,36,0,0,0,0,0,3,2006,12.053801032483948,0,0,1,0,0,0,1,0,1.0,12,3,1405,2.0
1253,9858,5,6,1968,1968,0.0,354,864,0,874,3,1,5,0,1968.0,1,288,33,0,0,0,0,0,600,11,2009,11.775297421715827,0,0,0,1,0,0,0,1,0.0,11,41,1384,2.0
1254,17542,7,7,1974,2003,0.0,36,1192,0,2167,3,1,9,2,1974.0,2,518,220,47,0,0,0,0,0,7,2007,12.591338447675579,0,0,1,0,0,0,1,0,0.0,14,4,3323,3.8
1255,6931,7,5,2003,2004,92.0,746,746,0,1656,3,1,7,1,2003.0,2,397,178,128,0,0,0,0,0,7,2008,12.016128107502665,0,0,1,0,0,0,1,0,0.0,12,4,1656,2.8
1256,6240,6,6,1931,1950,0.0,459,884,0,1367,3,1,6,1,1978.0,1,560,0,0,0,0,120,0,0,11,2007,11.755879486687116,0,0,0,1,0,0,0,1,0.0,12,57,1792,1.0
1257,14303,8,5,1994,1994,554.0,672,1986,0,1987,2,1,7,1,1994.0,2,691,262,36,0,0,0,0,0,8,2008,12.616528611893463,0,0,1,0,0,0,1,0,1.0,13,14,3301,3.0
1258,4060,5,8,1922,1950,0.0,864,864,0,864,2,1,4,0,1980.0,0,0,0,96,0,0,0,0,0,7,2009,11.511934974596555,0,0,0,1,0,0,0,1,0.0,13,59,864,1.0
1259,9587,7,5,2005,2005,182.0,201,856,0,1166,2,1,5,0,2005.0,2,400,212,0,0,0,0,0,0,7,2008,12.154784614286667,0,0,1,0,0,0,1,0,0.0,12,3,1821,3.0
1260,9750,6,8,1969,1969,0.0,14,1054,0,1054,3,1,6,0,1969.0,2,460,180,0,0,0,80,0,0,7,2008,11.92504173829169,0,0,0,1,0,0,0,1,0.0,14,39,2094,2.8
1261,24682,6,5,1999,1999,0.0,841,841,0,1675,3,1,7,1,1999.0,2,502,0,103,0,0,0,0,0,6,2009,12.10625783509458,0,0,0,1,0,0,0,1,0.0,11,10,1675,2.8
1262,9600,5,6,1956,1956,0.0,546,1050,0,1050,2,1,5,0,1956.0,1,338,0,0,0,0,0,0,0,6,2009,11.766799946849087,0,0,0,1,0,0,0,1,0.0,11,53,1554,1.0
1263,11250,4,5,1957,1989,0.0,1104,1104,0,1788,5,1,8,2,1957.0,1,304,120,0,0,0,0,0,0,11,2009,11.992266613576142,0,0,0,1,0,0,0,1,0.0,9,20,1788,2.0
1264,13515,6,6,1919,1950,0.0,764,764,0,1824,3,1,8,1,1940.0,2,520,0,0,126,0,0,0,0,7,2007,12.103491596905931,0,0,0,1,0,0,0,1,0.0,12,57,1824,1.0
